fid,osm_id,code,fclass,name
1649,"257939400",7229,farmland,
1657,"257939409",7229,farmland,
1659,"257939411",7229,farmland,
1661,"257939413",7229,farmland,
1662,"257939414",7229,farmland,
1665,"257939417",7217,scrub,
1666,"257939418",7217,scrub,
1667,"257939421",7217,scrub,
1668,"257939424",7217,scrub,
1669,"257939425",7217,scrub,
1670,"257939428",7217,scrub,
1674,"257946633",7215,orchard,
1675,"257946634",7229,farmland,
1676,"257946635",7229,farmland,
1677,"257946636",7229,farmland,
1679,"257946639",7215,orchard,
1681,"257946642",7215,orchard,
1682,"257946643",7229,farmland,
1684,"257946645",7229,farmland,
1686,"257946647",7217,scrub,
1687,"257946649",7217,scrub,
1690,"257949641",7229,farmland,
1691,"258508050",7229,farmland,
1693,"258508054",7229,farmland,
1694,"258508055",7229,farmland,
1696,"258508063",7217,scrub,
1707,"258918766",7215,orchard,
1709,"258923261",7228,farmyard,
1710,"258923262",7229,farmland,
1711,"258923263",7229,farmland,
1712,"258923264",7215,orchard,
1713,"258923265",7228,farmyard,
1714,"258923266",7229,farmland,
1715,"258923267",7228,farmyard,
1716,"258923268",7217,scrub,
1717,"258923269",7229,farmland,
1718,"258923270",7217,scrub,
1723,"258924301",7229,farmland,
1730,"259066599",7229,farmland,
1733,"259066602",7229,farmland,
1736,"261245707",7229,farmland,
1737,"261245708",7229,farmland,
1738,"261245709",7229,farmland,
1744,"261247565",7229,farmland,
1746,"261247567",7229,farmland,
1747,"261247568",7229,farmland,
1748,"261247569",7229,farmland,
1749,"261247570",7217,scrub,
1755,"261881106",7229,farmland,
1756,"261881107",7229,farmland,
1760,"261881117",7229,farmland,
1762,"261883015",7229,farmland,
1763,"261883016",7229,farmland,
1765,"261883019",7229,farmland,
1769,"261883023",7217,scrub,
1770,"261883024",7217,scrub,
1771,"261883025",7217,scrub,
1772,"261908795",7201,forest,
1773,"261908796",7208,meadow,
1774,"261908797",7217,scrub,
1776,"263820046",7228,farmyard,
1777,"263820047",7229,farmland,
1778,"263820048",7229,farmland,
1779,"263820050",7229,farmland,
1780,"263820052",7229,farmland,
1781,"263820058",7228,farmyard,
1782,"263820059",7228,farmyard,
1783,"263820060",7228,farmyard,
1784,"263820061",7228,farmyard,
1785,"263820062",7228,farmyard,
1786,"263820063",7228,farmyard,
1787,"263820064",7228,farmyard,
1788,"263820066",7228,farmyard,
1789,"263820068",7228,farmyard,
1790,"263820069",7229,farmland,
1791,"263820072",7228,farmyard,
1792,"263820075",7228,farmyard,
1793,"263820078",7228,farmyard,
1794,"263820081",7229,farmland,
1795,"263820083",7228,farmyard,
1796,"263820086",7228,farmyard,
1797,"263820088",7228,farmyard,
1798,"263820090",7228,farmyard,
1799,"263820092",7228,farmyard,
1800,"263820094",7217,scrub,
1801,"263820096",7217,scrub,
1802,"263820102",7217,scrub,
1803,"263820104",7217,scrub,
1804,"263820106",7217,scrub,
1805,"263820109",7217,scrub,
1806,"263820110",7217,scrub,
1807,"263820113",7217,scrub,
1808,"263820114",7217,scrub,
1809,"263820116",7217,scrub,
1810,"263820119",7217,scrub,
1811,"263820122",7217,scrub,
1812,"263820123",7217,scrub,
1813,"263820125",7217,scrub,
1814,"263820126",7217,scrub,
1815,"263820127",7201,forest,
1816,"263820129",7217,scrub,
1817,"263820130",7217,scrub,
1818,"263820132",7217,scrub,
1819,"263820135",7217,scrub,
1821,"263823695",7229,farmland,
1823,"263823697",7229,farmland,
1824,"263823698",7228,farmyard,
1825,"263823699",7228,farmyard,
1826,"263823700",7228,farmyard,
1827,"263823701",7228,farmyard,
1828,"263823702",7228,farmyard,
1829,"263823703",7228,farmyard,
1830,"263823704",7217,scrub,
1831,"263823706",7217,scrub,
1832,"263823707",7229,farmland,
1833,"263823708",7217,scrub,
1834,"263823710",7217,scrub,
1835,"263823711",7201,forest,
1836,"263823713",7229,farmland,
1837,"263827030",7228,farmyard,
1838,"263827031",7228,farmyard,
1839,"263827033",7217,scrub,
1840,"3544787",7229,farmland,
1841,"263944853",7202,park,
1842,"264324757",7218,grass,
1843,"264324758",7229,farmland,
1844,"264324759",7229,farmland,
1845,"264324760",7229,farmland,
1846,"264324761",7229,farmland,
1847,"264324762",7229,farmland,
1848,"264324763",7229,farmland,
1849,"264324764",7228,farmyard,
1850,"3551647",7229,farmland,
1851,"3551646",7229,farmland,
1852,"264329032",7228,farmyard,
1853,"264329034",7228,farmyard,
1854,"264329035",7228,farmyard,
1855,"264329037",7228,farmyard,
1856,"264329038",7228,farmyard,
1857,"264329040",7228,farmyard,
1858,"264334087",7228,farmyard,
1859,"264334088",7228,farmyard,
1860,"264334089",7229,farmland,
1861,"3544786",7229,farmland,
1871,"3599940",7208,meadow,
1872,"269803662",7215,orchard,
1873,"270278982",7202,park,Ταπά Χανά
1876,"281855225",7228,farmyard,
1877,"281855227",7229,farmland,
1878,"281855229",7228,farmyard,
1879,"281855233",7229,farmland,
1880,"281855236",7228,farmyard,
1881,"281855241",7228,farmyard,
1882,"281855244",7228,farmyard,
1883,"281855246",7229,farmland,
1884,"281855251",7229,farmland,
1885,"281855262",7229,farmland,
1886,"281855268",7228,farmyard,
1887,"3743349",7229,farmland,
1888,"3544639",7229,farmland,
1890,"3743350",7229,farmland,
1891,"281855326",7217,scrub,
1892,"281858685",7228,farmyard,
1893,"282333200",7218,grass,
1894,"282397940",7218,grass,
1895,"282397941",7218,grass,
1896,"282397942",7218,grass,
1897,"282397943",7218,grass,
1898,"282696059",7202,park,Πάρκο ΑΤΗΚ
1899,"283085088",7215,orchard,
1900,"283085230",7215,orchard,
1901,"283085262",7217,scrub,
1902,"283085677",7215,orchard,
1903,"283085760",7215,orchard,
1904,"283085773",7215,orchard,
1905,"283085817",7215,orchard,
1906,"283085856",7229,farmland,
1907,"283091665",7229,farmland,
1908,"283091926",7229,farmland,
1909,"283092310",7229,farmland,
1910,"283095119",7229,farmland,
1911,"283101507",7208,meadow,
1912,"283104203",7229,farmland,
1913,"283104216",7229,farmland,
1914,"283112008",7229,farmland,
1915,"283112154",7215,orchard,
1916,"283112211",7229,farmland,
1917,"283112393",7229,farmland,
1918,"283112394",7229,farmland,
1919,"283112395",7229,farmland,
1920,"283112396",7229,farmland,
1921,"283112397",7229,farmland,
1922,"283113440",7229,farmland,
1923,"283113530",7229,farmland,
1924,"283113574",7217,scrub,
1925,"283113855",7217,scrub,
1926,"283114156",7215,orchard,
1927,"283114953",7229,farmland,
1928,"283115203",7229,farmland,
1952,"283151435",7229,farmland,
1953,"283151436",7229,farmland,
1954,"283151437",7229,farmland,
1955,"283151438",7229,farmland,
1956,"283161906",7229,farmland,
1957,"283161907",7229,farmland,
1958,"283161908",7229,farmland,
1959,"283161909",7208,meadow,
1960,"283161910",7229,farmland,
1962,"283161913",7229,farmland,
1963,"283161914",7229,farmland,
1964,"283161915",7229,farmland,
1965,"283161917",7229,farmland,
1966,"283161918",7229,farmland,
1967,"283161922",7229,farmland,
1968,"283161924",7229,farmland,
1969,"283161925",7229,farmland,
1970,"283161927",7229,farmland,
1972,"283161929",7229,farmland,
1973,"283161931",7217,scrub,
1974,"283161937",7201,forest,
1975,"283161939",7201,forest,
1976,"283161939",7217,scrub,
1977,"3758680",7208,meadow,
1978,"283415246",7215,orchard,
1979,"283415249",7215,orchard,
1980,"283415251",7229,farmland,
1981,"283415253",7215,orchard,
2020,"283530617",7201,forest,
2021,"283530749",7229,farmland,
2022,"283530750",7229,farmland,
2023,"283530751",7229,farmland,
2024,"283530752",7229,farmland,
2025,"283530753",7229,farmland,
2026,"283530754",7229,farmland,
2027,"283530755",7229,farmland,
2028,"283530756",7229,farmland,
2029,"283530757",7229,farmland,
2030,"283530758",7229,farmland,
2031,"283530759",7229,farmland,
2032,"283530761",7229,farmland,
2033,"283530762",7229,farmland,
2040,"283586400",7229,farmland,
2042,"283586614",7229,farmland,
2046,"283587121",7229,farmland,
2047,"283587122",7229,farmland,
2050,"284359598",7201,forest,
2051,"284359599",7201,forest,
2052,"284359605",7201,forest,
2053,"286275729",7228,farmyard,
2054,"286275730",7229,farmland,
2055,"286275731",7229,farmland,
2057,"288508862",7229,farmland,
2058,"288508863",7229,farmland,
2059,"288508864",7229,farmland,
2060,"288508865",7229,farmland,
2061,"288508866",7229,farmland,
2062,"288508867",7215,orchard,
2063,"288508868",7229,farmland,
2064,"288508869",7229,farmland,
2065,"288508870",7229,farmland,
2066,"288508871",7229,farmland,
2067,"288508872",7229,farmland,
2068,"288508873",7229,farmland,
2069,"288508874",7229,farmland,
2070,"288508876",7229,farmland,
2071,"288508878",7229,farmland,
2072,"288508880",7229,farmland,
2073,"288508886",7228,farmyard,
2074,"288508888",7215,orchard,
2075,"288508890",7228,farmyard,
2077,"288508894",7228,farmyard,
2078,"288508896",7228,farmyard,
2079,"288508898",7229,farmland,
2080,"288508900",7229,farmland,
2081,"288508903",7229,farmland,
2083,"288508905",7229,farmland,
2084,"288512566",7229,farmland,
2085,"288512569",7215,orchard,
2087,"288512573",7229,farmland,
2088,"288512576",7215,orchard,
2089,"288512578",7229,farmland,
2091,"288512584",7229,farmland,
2092,"288512587",7229,farmland,
2095,"288512593",7229,farmland,
2100,"288512616",7229,farmland,
2101,"288512620",7229,farmland,
2102,"288512622",7215,orchard,
2105,"288512634",7229,farmland,
2106,"291149585",7202,park,Πἀρκο Παὐλου Ιησού
2107,"291782549",7215,orchard,
2108,"291782550",7215,orchard,
2109,"291791480",7229,farmland,
2111,"292065111",7202,park,
2113,"294882816",7218,grass,
2114,"294927953",7201,forest,
2115,"294928073",7218,grass,
2117,"298664709",7229,farmland,
2120,"298667558",7215,orchard,
2128,"299053033",7218,grass,
2130,"299057328",7218,grass,
2131,"299071058",7215,orchard,
2132,"299348740",7215,orchard,
2133,"299348741",7229,farmland,
2134,"299348747",7229,farmland,
2142,"299358913",7215,orchard,
2143,"299358914",7215,orchard,
2144,"299358918",7215,orchard,
2145,"299358919",7215,orchard,
2146,"299374810",7215,orchard,
2147,"299374813",7215,orchard,
2148,"299374814",7215,orchard,
2149,"299374819",7215,orchard,
2150,"299374820",7215,orchard,
2151,"299374827",7215,orchard,
2152,"299374832",7215,orchard,
2153,"299374838",7215,orchard,
2154,"299376043",7215,orchard,
2155,"299376046",7215,orchard,
2156,"299376048",7215,orchard,
2157,"299376049",7215,orchard,
2158,"299376050",7215,orchard,
2159,"299376052",7215,orchard,
2160,"299376053",7215,orchard,
2161,"299376054",7215,orchard,
2162,"299376055",7215,orchard,
2163,"299376057",7215,orchard,
2164,"299376058",7215,orchard,
2165,"299376059",7215,orchard,
2166,"299376060",7215,orchard,
2169,"299675042",7229,farmland,
2170,"299675043",7208,meadow,
2171,"299677430",7215,orchard,
2172,"299677431",7215,orchard,
2173,"299677432",7215,orchard,
2175,"299677435",7215,orchard,
2176,"299677436",7215,orchard,
2177,"299677437",7215,orchard,
2178,"299677442",7215,orchard,
2181,"299678020",7215,orchard,
2182,"299678022",7215,orchard,
2183,"299678031",7215,orchard,
2184,"299678040",7215,orchard,
2192,"299686004",7215,orchard,
2193,"299686006",7215,orchard,
2196,"299686009",7215,orchard,
2197,"299686010",7215,orchard,
2203,"299687343",7215,orchard,
2206,"299690066",7215,orchard,
2207,"299690067",7215,orchard,
2209,"299690071",7215,orchard,
2210,"299690072",7229,farmland,
2215,"299690079",7215,orchard,
2217,"299690081",7215,orchard,
2224,"300691531",7218,grass,
2225,"300772287",7218,grass,
2226,"300774187",7218,grass,
2227,"300859415",7201,forest,
2229,"300863111",7201,forest,
2230,"300940537",7229,farmland,
2231,"300944739",7215,orchard,
2232,"300944742",7215,orchard,
2233,"300944744",7215,orchard,
2234,"300945751",7215,orchard,
2235,"300945752",7215,orchard,
2236,"300945754",7208,meadow,
2237,"300945755",7215,orchard,
2238,"300945756",7215,orchard,
2239,"300945757",7215,orchard,
2240,"300945758",7215,orchard,
2241,"300949076",7215,orchard,
2242,"300950138",7215,orchard,
2243,"300950140",7215,orchard,
2244,"300950142",7215,orchard,
2245,"300950144",7215,orchard,
2246,"300950145",7229,farmland,
2253,"301109676",7215,orchard,
2254,"301109679",7215,orchard,
2261,"301109690",7229,farmland,
2265,"301132239",7228,farmyard,
2267,"301133499",7216,vineyard,
2269,"301133501",7215,orchard,
2270,"301133503",7216,vineyard,
2272,"301139592",7215,orchard,
2275,"301148157",7215,orchard,
2363,"302046322",7217,scrub,
2364,"302046323",7217,scrub,
2365,"302046324",7217,scrub,
2366,"302046326",7217,scrub,
2367,"302046327",7217,scrub,
2368,"302046328",7217,scrub,
2369,"302046331",7215,orchard,
2370,"302058076",7215,orchard,
2371,"302058077",7217,scrub,
2372,"302058233",7215,orchard,
2373,"302058413",7217,scrub,
2374,"302064225",7217,scrub,
2375,"302064227",7217,scrub,
2376,"302065131",7217,scrub,
2377,"302065133",7217,scrub,
2378,"302070101",7215,orchard,
2379,"302070103",7215,orchard,
2380,"302070104",7215,orchard,
2382,"302070107",7201,forest,
2385,"303186400",7217,scrub,
2386,"303186401",7215,orchard,
2387,"303186402",7215,orchard,
2388,"303186403",7217,scrub,
2389,"303186404",7215,orchard,
2390,"303186789",7217,scrub,
2392,"303186792",7215,orchard,
2394,"303186794",7215,orchard,
2395,"303186795",7229,farmland,
2396,"303221545",7229,farmland,
2397,"303221546",7229,farmland,
2398,"303221550",7229,farmland,
2399,"303221551",7229,farmland,
2400,"303221552",7229,farmland,
2401,"303221554",7217,scrub,
2402,"303223194",7229,farmland,
2404,"303223198",7229,farmland,
2406,"303223374",7229,farmland,
2407,"303223375",7215,orchard,
2409,"303224779",7217,scrub,
2414,"303224784",7229,farmland,
2415,"303226692",7215,orchard,
2416,"303226693",7215,orchard,
2417,"303226694",7217,scrub,
2418,"303226699",7215,orchard,
2419,"303227065",7229,farmland,
2420,"303355716",7229,farmland,
2421,"303355717",7229,farmland,
2422,"303355719",7217,scrub,
2423,"303370665",7217,scrub,
2428,"310655342",7208,meadow,
2429,"310655415",7201,forest,
2432,"315361052",7229,farmland,
2433,"315361053",7229,farmland,
2434,"315361055",7228,farmyard,
2437,"315904748",7215,orchard,
2439,"319584153",7202,park,
2440,"322104089",7202,park,Çağlayan Parkı
2445,"328392975",7201,forest,
2446,"328392979",7201,forest,
2447,"328392983",7201,forest,
2448,"328392985",7201,forest,
2449,"328394707",7201,forest,
2450,"329348147",7201,forest,
2451,"329348149",7217,scrub,
2452,"329422896",7217,scrub,
2454,"330228245",7201,forest,
2456,"331300761",7201,forest,
2457,"331300767",7201,forest,
2458,"331538528",7201,forest,
2459,"331706391",7218,grass,
2461,"332141094",7229,farmland,
2462,"332141099",7229,farmland,
2463,"332209978",7201,forest,
2464,"332209979",7201,forest,
2465,"332209995",7218,grass,
2466,"332210050",7218,grass,
2467,"332210054",7201,forest,
2470,"332210355",7215,orchard,
2472,"332213187",7217,scrub,
2473,"332213189",7217,scrub,
2474,"332213201",7217,scrub,
2475,"332213207",7217,scrub,
2476,"332213209",7217,scrub,
2477,"4663829",7217,scrub,
2478,"332214718",7217,scrub,
2479,"332214734",7218,grass,
2480,"332214740",7218,grass,
2481,"332214742",7201,forest,
2482,"332214769",7217,scrub,
2483,"332305145",7217,scrub,
2486,"334156225",7218,grass,
2487,"334156227",7218,grass,
2489,"334604143",7202,park,
2490,"334766059",7218,grass,
2492,"335412749",7202,park,
2493,"335809245",7218,grass,
2498,"336886446",7201,forest,
2499,"336886447",7218,grass,
2500,"336886450",7201,forest,
2501,"336886451",7201,forest,
2502,"336886452",7218,grass,
2503,"336886455",7201,forest,
2504,"336886457",7201,forest,
2505,"336886459",7218,grass,
2506,"336886462",7201,forest,
2507,"336886470",7218,grass,
2508,"336886471",7218,grass,
2509,"336886472",7201,forest,
2510,"336886474",7218,grass,
2511,"336886475",7218,grass,
2512,"336886476",7218,grass,
2513,"336886479",7218,grass,
2514,"336886480",7201,forest,
2520,"337733260",7202,park,
2521,"337818571",7218,grass,
2522,"337818572",7218,grass,
2523,"337818573",7218,grass,
2524,"337818574",7218,grass,
2525,"337818575",7218,grass,
2526,"337818576",7218,grass,
2527,"337818577",7218,grass,
2528,"337818578",7218,grass,
2529,"337818579",7218,grass,
2530,"337818580",7218,grass,
2531,"338306529",7218,grass,
2532,"338306530",7218,grass,
2533,"338306531",7218,grass,
2534,"338330351",7217,scrub,
2535,"338330352",7217,scrub,
2536,"339338403",7202,park,
2537,"339338404",7202,park,
2538,"339338424",7218,grass,
2539,"339338425",7218,grass,
2540,"339719769",7218,grass,
2541,"339740054",7218,grass,
2542,"339740055",7218,grass,
2543,"339740056",7218,grass,
2544,"339740057",7218,grass,
2545,"339740058",7218,grass,
2546,"339934964",7201,forest,
2547,"342058271",7215,orchard,
2548,"344125838",7218,grass,
2549,"344125839",7218,grass,
2550,"344125840",7218,grass,
2551,"344125841",7218,grass,
2552,"344125842",7218,grass,
2553,"344125843",7218,grass,
2554,"344125844",7218,grass,
2555,"344125845",7218,grass,
2556,"344125846",7218,grass,
2557,"344125847",7218,grass,
2558,"344125848",7218,grass,
2559,"344125849",7218,grass,
2560,"344125850",7218,grass,
2561,"344127894",7202,park,
2562,"344549811",7202,park,
2567,"347102002",7218,grass,
2568,"347628646",7201,forest,
2572,"347902193",7229,farmland,
2576,"348035495",7202,park,Anıt Parkı
2577,"348035501",7201,forest,
2578,"348035502",7201,forest,
2579,"348035504",7201,forest,Çamlık
2580,"348035505",7218,grass,
2581,"348035506",7218,grass,
2582,"348035507",7201,forest,
2583,"348035508",7201,forest,
2586,"348352984",7202,park,
2596,"349859024",7202,park,
2598,"350416618",7202,park,
2613,"369736843",7218,grass,
2614,"370383186",7218,grass,
2615,"370383194",7218,grass,
2616,"370383839",7218,grass,
2617,"370384957",7218,grass,
2618,"370384959",7218,grass,
2619,"370384970",7218,grass,
2620,"370384972",7218,grass,
2621,"370385915",7218,grass,
2625,"370475970",7201,forest,
2627,"370970153",7201,forest,
2628,"372314183",7208,meadow,
